Article ID,Name,Category,URL,Last Updated,Has Screenshots,Linked Pages
KB-235,A Guide to zipBoard's Task List - zipBoard Help,Article,https://help.zipboard.co/article/411-a-guide-to-zipboards-task-list,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/107-what-is-a-project-phase, https://help.zipboard.co/article/129-create-and-modify-a-task, https://help.zipboard.co/article/144-can-i-access-all-my-tasks-across-all-projects-at-one-place, https://help.zipboard.co/article/190-what-is-a-kanban-board-and-how-can-i-use-it, https://help.zipboard.co/article/23-how-to-add-and-review-different-types-of-content-with-zipboard, https://help.zipboard.co/article/246-can-screens-can-be-added-to-task-in-the-project, https://help.zipboard.co/article/251-can-we-import-tasks-to-zipboard-from-csv-excel, https://help.zipboard.co/article/272-manage-tasks-better-with-zipboard, https://help.zipboard.co/article/411-a-guide-to-zipboards-task-list, https://help.zipboard.co/article/51-how-do-i-access-the-task-manager, https://help.zipboard.co/article/52-how-do-i-add-new-tasks, https://help.zipboard.co/article/55-how-can-i-download-all-tasks, https://help.zipboard.co/article/56-how-can-i-view-all-tasks-assigned-to-me, https://help.zipboard.co/article/61-what-is-the-add-tags-feature, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-236,How to find the documents and digital assets you need in zipBoard? - zipBoard Help,Article,https://help.zipboard.co/article/412-how-to-find-the-documents-and-digital-assets-you-need-in-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/107-what-is-a-project-phase, https://help.zipboard.co/article/190-what-is-a-kanban-board-and-how-can-i-use-it, https://help.zipboard.co/article/281-review-all-types-of-content-in-one-place, https://help.zipboard.co/article/286-what-are-different-types-of-content-created-using-authoring-tools-does-zipboard-support-for-adding-live-annotations, https://help.zipboard.co/article/394-can-we-add-statuses-from-project-level, https://help.zipboard.co/article/411-a-guide-to-zipboards-task-list, https://help.zipboard.co/article/412-how-to-find-the-documents-and-digital-assets-you-need-in-zipboard, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-237,The Guide for AEC Teams - zipBoard Help,Article,https://help.zipboard.co/article/413-the-essential-guide-for-aec-teams,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/107-what-is-a-project-phase, https://help.zipboard.co/article/119-signing-up-for-zipboard, https://help.zipboard.co/article/125-creating-a-project, https://help.zipboard.co/article/137-how-to-track-and-prioritise-the-feddback-from-guest-in-zipboard, https://help.zipboard.co/article/164-what-is-the-add-client-button-for, https://help.zipboard.co/article/227-share-link-settings, https://help.zipboard.co/article/23-how-to-add-and-review-different-types-of-content-with-zipboard, https://help.zipboard.co/article/252-getting-started-with-zipboard, https://help.zipboard.co/article/253-do-we-have-reports-on-project-based-in-zipboard, https://help.zipboard.co/article/259-how-to-invite-collaborator-to-project, https://help.zipboard.co/article/272-manage-tasks-better-with-zipboard, https://help.zipboard.co/article/281-review-all-types-of-content-in-one-place, https://help.zipboard.co/article/393-can-we-edit-org-statuses, https://help.zipboard.co/article/394-can-we-add-statuses-from-project-level, https://help.zipboard.co/article/403-complete-workflow-for-all-zipboard-users, https://help.zipboard.co/article/413-the-essential-guide-for-aec-teams, https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard, https://help.zipboard.co/article/61-what-is-the-add-tags-feature, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-238,Streamlining PDF Collaboration with our Latest Tools! - zipBoard Help,Article,https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/159-how-can-i-get-feedback-on-pdf-content, https://help.zipboard.co/article/160-how-to-upload-and-review-image-files-with-zipboard, https://help.zipboard.co/article/196-how-to-review-webpages-using-zipboard, https://help.zipboard.co/article/227-share-link-settings, https://help.zipboard.co/article/265-how-to-review-and-collaborate-on-video-projects, https://help.zipboard.co/article/300-how-to-upload-a-pdf-file, https://help.zipboard.co/article/353-can-i-add-text-annotation-in-pdf-and-make-it-a-task-comment, https://help.zipboard.co/article/359-mp3-file-sharing-feature, https://help.zipboard.co/article/388-how-to-review-a-zip-file, https://help.zipboard.co/article/410-how-to-add-a-start-file, https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-239,How Document Version Control Works in zipBoard? - zipBoard Help,Article,https://help.zipboard.co/article/416-how-version-control-works-in-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/158-how-to-upload-and-review-scorm-valid-html-content-with-zipboard, https://help.zipboard.co/article/159-how-can-i-get-feedback-on-pdf-content, https://help.zipboard.co/article/160-how-to-upload-and-review-image-files-with-zipboard, https://help.zipboard.co/article/161-video-timestamp-comment, https://help.zipboard.co/article/196-how-to-review-webpages-using-zipboard, https://help.zipboard.co/article/258-can-we-capture-screenshotrecord-video-without-going-to-zipboard, https://help.zipboard.co/article/265-how-to-review-and-collaborate-on-video-projects, https://help.zipboard.co/article/359-mp3-file-sharing-feature, https://help.zipboard.co/article/388-how-to-review-a-zip-file, https://help.zipboard.co/article/410-how-to-add-a-start-file, https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard, https://help.zipboard.co/article/416-how-version-control-works-in-zipboard, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-240,Getting Started with the zipBoard Outlook Plugin - zipBoard Help,Article,https://help.zipboard.co/article/417-getting-started-with-the-zipboard-outlook-plugin,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/302-stamp-feature, https://help.zipboard.co/article/304-adding-using-the-signatures-in-zipboard, https://help.zipboard.co/article/400-how-to-record-and-manage-videos-on-zipboard, https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard, https://help.zipboard.co/article/416-how-version-control-works-in-zipboard, https://help.zipboard.co/article/417-getting-started-with-the-zipboard-outlook-plugin, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-241,New Update on AI-Powered Statuses - zipBoard Help,Article,https://help.zipboard.co/article/418-new-update-on-ai-powered-statuses,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/393-can-we-edit-org-statuses, https://help.zipboard.co/article/394-can-we-add-statuses-from-project-level, https://help.zipboard.co/article/418-new-update-on-ai-powered-statuses, https://help.zipboard.co/article/419-how-to-manage-custom-statuses, https://help.zipboard.co/article/420-how-to-add-statuses-on-a-task-level, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-242,How to Manage Custom Statuses? - zipBoard Help,Article,https://help.zipboard.co/article/419-how-to-manage-custom-statuses,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/393-can-we-edit-org-statuses, https://help.zipboard.co/article/394-can-we-add-statuses-from-project-level, https://help.zipboard.co/article/418-new-update-on-ai-powered-statuses, https://help.zipboard.co/article/419-how-to-manage-custom-statuses, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-243,How to add my screenshots/images to reviewboard? - zipBoard Help,Article,https://help.zipboard.co/article/42-how-to-add-my-screenshots-images-to-review-board,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/142-i-dont-see-a-camera-icon-for-my-video-files-how-to-add-annotations-to-it-while-reviewing, https://help.zipboard.co/article/156-im-unable-to-delete-the-annotations-how-can-i-do-that, https://help.zipboard.co/article/35-what-is-review-board, https://help.zipboard.co/article/36-what-are-boards, https://help.zipboard.co/article/38-how-can-i-access-my-content-back-once-i-have-started-a-review-session, https://help.zipboard.co/article/41-how-do-i-use-the-responsive-test-feature-of-zipboard, https://help.zipboard.co/article/42-how-to-add-my-screenshots-images-to-review-board, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-244,How to Add Statuses on a Task Level? - zipBoard Help,Article,https://help.zipboard.co/article/420-how-to-add-statuses-on-a-task-level,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/393-can-we-edit-org-statuses, https://help.zipboard.co/article/394-can-we-add-statuses-from-project-level, https://help.zipboard.co/article/411-a-guide-to-zipboards-task-list, https://help.zipboard.co/article/418-new-update-on-ai-powered-statuses, https://help.zipboard.co/article/419-how-to-manage-custom-statuses, https://help.zipboard.co/article/420-how-to-add-statuses-on-a-task-level, https://help.zipboard.co/article/51-how-do-i-access-the-task-manager, https://help.zipboard.co/article/52-how-do-i-add-new-tasks, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-245,Getting Started with the zipBoard Add-in for Microsoft Outlook - zipBoard Help,Article,https://help.zipboard.co/article/421-zipboard-add-in-for-microsoft-outlook,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/197-how-to-install-the-zbreviewboard-extension-on-chrome, https://help.zipboard.co/article/198-how-to-install-the-zbreviewboard-extension-on-firefox, https://help.zipboard.co/article/200-how-to-install-the-zbreviewboard-extension, https://help.zipboard.co/article/260-how-to-install-the-zbreviewboard-extension-on-edge, https://help.zipboard.co/article/288-using-zipboard-browser-extension-across-a-business-account, https://help.zipboard.co/article/421-zipboard-add-in-for-microsoft-outlook, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-246,Simplify Task Management with AI-Powered Task Types - zipBoard Help,Article,https://help.zipboard.co/article/422-managing-task-types-at-the-project-level,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/130-converting-comments-to-tasks, https://help.zipboard.co/article/144-can-i-access-all-my-tasks-across-all-projects-at-one-place, https://help.zipboard.co/article/411-a-guide-to-zipboards-task-list, https://help.zipboard.co/article/422-managing-task-types-at-the-project-level, https://help.zipboard.co/article/423-getting-started-and-using-ai-powered-task-types-in-zipboard, https://help.zipboard.co/article/55-how-can-i-download-all-tasks, https://help.zipboard.co/article/56-how-can-i-view-all-tasks-assigned-to-me, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-247,Getting Started with AI-Powered Task Types - zipBoard Help,Article,https://help.zipboard.co/article/423-getting-started-and-using-ai-powered-task-types-in-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/129-create-and-modify-a-task, https://help.zipboard.co/article/202-how-to-use-the-task-manager-in-zipboard, https://help.zipboard.co/article/422-managing-task-types-at-the-project-level, https://help.zipboard.co/article/423-getting-started-and-using-ai-powered-task-types-in-zipboard, https://help.zipboard.co/article/424-using-ai-powered-task-types-in-zipboard, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-248,Using AI-Powered Task Types in zipBoard - zipBoard Help,Article,https://help.zipboard.co/article/424-using-ai-powered-task-types-in-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/215-what-happens-to-tasks-if-i-delete-my-project, https://help.zipboard.co/article/422-managing-task-types-at-the-project-level, https://help.zipboard.co/article/423-getting-started-and-using-ai-powered-task-types-in-zipboard, https://help.zipboard.co/article/424-using-ai-powered-task-types-in-zipboard, https://help.zipboard.co/article/425-customizing-your-task-types-in-zipboard, https://help.zipboard.co/article/84-what-information-is-availablecan-be-populated-in-a-task-once-it-is-created, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-249,Customizing Your Task Types in zipBoard - zipBoard Help,Article,https://help.zipboard.co/article/425-customizing-your-task-types-in-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/422-managing-task-types-at-the-project-level, https://help.zipboard.co/article/423-getting-started-and-using-ai-powered-task-types-in-zipboard, https://help.zipboard.co/article/424-using-ai-powered-task-types-in-zipboard, https://help.zipboard.co/article/425-customizing-your-task-types-in-zipboard, https://help.zipboard.co/article/426-managing-task-types-in-your-project, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-250,Managing Task Types in Your Project - zipBoard Help,Article,https://help.zipboard.co/article/426-managing-task-types-in-your-project,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/422-managing-task-types-at-the-project-level, https://help.zipboard.co/article/423-getting-started-and-using-ai-powered-task-types-in-zipboard, https://help.zipboard.co/article/424-using-ai-powered-task-types-in-zipboard, https://help.zipboard.co/article/425-customizing-your-task-types-in-zipboard, https://help.zipboard.co/article/426-managing-task-types-in-your-project, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
